chr	start	end	bin	01_CN	01_CT	02_CN	02_CT	02_LN	02_LT	03_CN	03_CT	03_LT	03_NT	04_CN	04_CT	04_LT	05_CN	05_CT	05_LT	06_CT	07_CT	10_CN	10_CT	14_CN	14_CT	14_LT
5	106380001	106420000	24704	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1
5	106680001	106720000	24711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	107200001	107240000	24725	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0
5	107685001	107725000	24737	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
5	109060001	109100000	24771	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	0
5	109440001	109480000	24780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5	110155001	110195000	24799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	110515001	110555000	24808	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	110840001	110880000	24816	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0
5	111660001	111700000	24836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
5	112005001	112045000	24845	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1
5	112310001	112350000	24852	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1
5	112955001	112995000	24868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	114450001	114490000	24906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	114980001	115020000	24919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
5	115440001	115480000	24931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
5	115920001	115960000	24942	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
5	116675001	116715000	24962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
5	118175001	118215000	24999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	118980001	119020000	25019	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1
5	119240001	119280000	25026	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1
5	120020001	120060000	25045	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
5	120300001	120340000	25052	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5	120920001	120960000	25067	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	121380001	121420000	25079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	121775001	121815000	25089	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1
5	122740001	122780000	25113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
5	123060001	123100000	25121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	124060001	124100000	25146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	124750001	124790000	25163	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5	125815001	125855000	25190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	126900001	126940000	25217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	127660001	127700000	25236	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	127960001	128000000	25243	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
5	128220001	128260000	25250	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1
5	128560001	128600000	25258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	129240001	129280000	25276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	130370001	130410000	25304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
5	130780001	130820000	25314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	131630001	131670000	25335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	132607501	132647500	25360	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	133370001	133410000	25379	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	134405001	134445000	25405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	134945001	134985000	25418	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
5	135220001	135260000	25425	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1
5	135650001	135690000	25436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
5	136210001	136250000	25450	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
5	136970001	137010000	25469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	137460001	137500000	25482	0	1	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1
5	137770001	137810000	25489	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0
5	138840001	138880000	25516	0	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1
5	139465001	139505000	25531	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
5	139790001	139830000	25539	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1
5	140375001	140415000	25554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	141255001	141295000	25576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	142275001	142315000	25602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	142800001	142840000	25614	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	143595001	143635000	25635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	144860001	144900000	25666	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1
5	145130001	145170000	25673	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1
5	145545001	145585000	25683	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0
5	145940001	145980000	25693	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	146565001	146605000	25709	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	1
5	147030001	147070000	25721	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
5	147395001	147435000	25730	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1
5	147740001	147780000	25738	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1
5	148070001	148110000	25747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	148855001	148895000	25766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	149490001	149530000	25782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
5	149820001	149860000	25790	0	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1
5	150340001	150380000	25803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1
5	150780001	150820000	25814	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
5	151260001	151300000	25826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	151855001	151895000	25841	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
5	152780001	152820000	25864	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5	153340001	153380000	25878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	154050001	154090000	25896	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1
5	154490001	154530000	25907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	155320001	155360000	25927	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	155620001	155660000	25935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5	156730001	156770000	25963	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	157415001	157455000	25980	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	158080001	158120000	25997	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	0
5	158720001	158760000	26013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	159550001	159590000	26033	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
5	159900001	159940000	26042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	160560001	160600000	26058	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
5	161147501	161187500	26074	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1
5	161580001	161620000	26084	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5	162040001	162080000	26095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5	162910001	162950000	26117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	164185001	164225000	26149	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0
5	165025001	165065000	26170	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
5	165720001	165760000	26187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	166505001	166545000	26207	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1
5	167170001	167210000	26224	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1
5	167690001	167730000	26237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	168040001	168080000	26245	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
5	168380001	168420000	26254	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
5	169085001	169125000	26272	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	1	1	1	1	1
5	169650001	169690000	26286	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	170090001	170130000	26297	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	170780001	170820000	26314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	171460001	171500000	26331	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
5	171975001	172015000	26344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	172540001	172580000	26358	0	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1
5	172895001	172935000	26367	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1
5	173620001	173660000	26385	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
5	173910001	173950000	26392	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
5	174330001	174370000	26403	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	175020001	175060000	26420	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	175435001	175475000	26431	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0
5	175952501	175992500	26443	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	1
5	176870001	176910000	26466	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0
5	177250001	177290000	26476	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1
5	177690001	177730000	26487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	178040001	178080000	26495	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0
5	178620001	178660000	26510	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1
5	179010001	179050000	26520	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	179630001	179670000	26535	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1
6	2200001	2240000	26622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6	3060001	3100000	26644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	3740001	3780000	26661	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0
6	4230001	4270000	26673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	5295001	5335000	26700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	6110001	6150000	26720	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1
6	6620001	6660000	26733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	7380001	7420000	26752	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
6	7780001	7820000	26762	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	8385001	8425000	26778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	8920001	8960000	26790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6	9640001	9680000	26808	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6	10080001	10120000	26819	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6	10500001	10540000	26830	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	10895001	10935000	26840	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	11620001	11660000	26858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	12390001	12430000	26877	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1
6	12920001	12960000	26891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	13290001	13330000	26900	0	0	1	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1
6	14042501	14082500	26919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	15660001	15700000	26959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	16300001	16340000	26975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	17130001	17170000	26996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	17590001	17630000	27007	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0
6	17890001	17930000	27015	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1
6	18495001	18535000	27030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	20100001	20140000	27070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	20550001	20590000	27081	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	21770001	21810000	27112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	22285001	22325000	27125	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1
6	23105001	23145000	27145	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1
6	24380001	24420000	27177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	24760001	24800000	27186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
6	25120001	25160000	27196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	25990001	26030000	27217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	26560001	26600000	27232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	27080001	27120000	27245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	27980001	28020000	27267	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1
6	28620001	28660000	27283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	29130001	29170000	27296	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0
6	29650001	29690000	27309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	30200001	30240000	27323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
6	30650001	30690000	27334	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1
6	31110001	31150000	27345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	31540001	31580000	27356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	32035001	32075000	27368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	33460001	33500000	27404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
6	33750001	33790000	27411	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0
6	34090001	34130000	27420	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	34675001	34715000	27434	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1
6	35420001	35460000	27453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	35910001	35950000	27465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
6	36410001	36450000	27478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	36910001	36950000	27490	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	37340001	37380000	27501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	37620001	37660000	27508	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	38100001	38140000	27520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
6	38820001	38860000	27538	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	39270001	39310000	27549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	39860001	39900000	27564	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0
6	40360001	40400000	27576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6	41140001	41180000	27596	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1
6	41470001	41510000	27604	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0
6	41740001	41780000	27611	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	42100001	42140000	27620	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
6	42550001	42590000	27631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	43140001	43180000	27646	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
6	43620001	43660000	27658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	44410001	44450000	27678	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	45320001	45360000	27700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6	45990001	46030000	27717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	46705001	46745000	27735	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1
6	47095001	47135000	27745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
6	47420001	47460000	27753	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1
6	47780001	47820000	27762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	48820001	48860000	27788	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
6	49480001	49520000	27805	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
6	50030001	50070000	27818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	50627501	50667500	27833	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1
6	52040001	52080000	27869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	52640001	52680000	27884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	52940001	52980000	27891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	53500001	53540000	27905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1
6	53850001	53890000	27914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	54340001	54380000	27926	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
6	54660001	54700000	27934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6	55185001	55225000	27947	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
6	55890001	55930000	27965	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0
6	56250001	56290000	27974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	56680001	56720000	27985	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1
6	57300001	57340000	28000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	58150001	58190000	28021	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1
6	58855001	58895000	28039	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	62157501	62197500	28122	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1
6	63000001	63040000	28142	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
6	63620001	63660000	28158	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1
6	63980001	64020000	28167	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0
6	64760001	64800000	28187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	65120001	65160000	28196	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1
6	66060001	66100000	28219	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
6	66330001	66370000	28226	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1
6	66680001	66720000	28234	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
6	67220001	67260000	28248	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0
6	67620001	67660000	28258	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1
6	68140001	68180000	28271	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
6	68540001	68580000	28281	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	69160001	69200000	28297	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1
6	69690001	69730000	28310	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1
6	70385001	70425000	28327	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1
6	70940001	70980000	28341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	71940001	71980000	28366	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	72280001	72320000	28375	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0
6	73000001	73040000	28393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	74382501	74422500	28427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6	75970001	76010000	28467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
